,STATION,LINENAME,DATE,ENTRIES
1182,CANAL ST,1,2016-01-03,1660
1183,CANAL ST,1,2016-01-04,5689
1184,CANAL ST,1,2016-01-05,5851
1185,CANAL ST,1,2016-01-06,6188
1186,CANAL ST,1,2016-01-07,6283
1187,CANAL ST,1,2016-01-08,5457
1188,14 ST-UNION SQ,LNQR456,2016-01-02,43556
1189,14 ST-UNION SQ,LNQR456,2016-01-03,34445
1190,14 ST-UNION SQ,LNQR456,2016-01-04,61871
1191,14 ST-UNION SQ,LNQR456,2016-01-05,63886
1192,14 ST-UNION SQ,LNQR456,2016-01-06,69785
1193,14 ST-UNION SQ,LNQR456,2016-01-07,69678
1194,14 ST-UNION SQ,LNQR456,2016-01-08,57723
1195,82 ST-JACKSON H,7,2016-01-02,7177
1196,82 ST-JACKSON H,7,2016-01-03,5409
1197,82 ST-JACKSON H,7,2016-01-04,14724
1198,82 ST-JACKSON H,7,2016-01-05,14526
1199,82 ST-JACKSON H,7,2016-01-06,14613
1200,82 ST-JACKSON H,7,2016-01-07,14404
1201,82 ST-JACKSON H,7,2016-01-08,14308
1202,BROAD CHANNEL,AS,2016-01-02,96
1203,BROAD CHANNEL,AS,2016-01-03,63
1204,BROAD CHANNEL,AS,2016-01-04,311
1205,BROAD CHANNEL,AS,2016-01-05,325
1206,BROAD CHANNEL,AS,2016-01-06,354
1207,BROAD CHANNEL,AS,2016-01-07,344
1208,BROAD CHANNEL,AS,2016-01-08,313
1209,AQUEDUCT N.COND,A,2016-01-02,515
1210,AQUEDUCT N.COND,A,2016-01-03,421
1211,AQUEDUCT N.COND,A,2016-01-04,1105
1212,AQUEDUCT N.COND,A,2016-01-05,1073
1213,AQUEDUCT N.COND,A,2016-01-06,1129
1214,AQUEDUCT N.COND,A,2016-01-07,1140
1215,AQUEDUCT N.COND,A,2016-01-08,1083
1216,ROCKAWAY AV,C,2016-01-02,3299
1217,ROCKAWAY AV,C,2016-01-03,2757
1218,ROCKAWAY AV,C,2016-01-04,5615
1219,ROCKAWAY AV,C,2016-01-05,5585
1220,ROCKAWAY AV,C,2016-01-06,5873
1221,ROCKAWAY AV,C,2016-01-07,5858
1222,ROCKAWAY AV,C,2016-01-08,5663
1223,SUTPHIN BLVD,F,2016-01-02,2211
1224,SUTPHIN BLVD,F,2016-01-03,1610
1225,SUTPHIN BLVD,F,2016-01-04,4617
1226,SUTPHIN BLVD,F,2016-01-05,4613
1227,SUTPHIN BLVD,F,2016-01-06,4858
1228,SUTPHIN BLVD,F,2016-01-07,4766
1229,SUTPHIN BLVD,F,2016-01-08,4539
1230,NEWKIRK AV,25,2016-01-02,3946
1231,NEWKIRK AV,25,2016-01-03,3248
1232,NEWKIRK AV,25,2016-01-04,7851
1233,NEWKIRK AV,25,2016-01-05,7698
1234,NEWKIRK AV,25,2016-01-06,8250
1235,NEWKIRK AV,25,2016-01-07,8139
1236,NEWKIRK AV,25,2016-01-08,7815
1237,FULTON ST,ACJZ2345,2016-01-02,14072
1238,FULTON ST,ACJZ2345,2016-01-03,9611
1239,FULTON ST,ACJZ2345,2016-01-04,32799
1240,FULTON ST,ACJZ2345,2016-01-05,33125
1241,FULTON ST,ACJZ2345,2016-01-06,35040
1242,FULTON ST,ACJZ2345,2016-01-07,35238
1243,FULTON ST,ACJZ2345,2016-01-08,31686
1244,CORTLANDT ST,R,2016-01-02,7333
1245,CORTLANDT ST,R,2016-01-03,4625
1246,CORTLANDT ST,R,2016-01-04,8924
1247,CORTLANDT ST,R,2016-01-05,8278
1248,CORTLANDT ST,R,2016-01-06,8197
1249,CORTLANDT ST,R,2016-01-07,8281
1250,CORTLANDT ST,R,2016-01-08,1272
1251,CORTELYOU RD,BQ,2016-01-02,4032
1252,CORTELYOU RD,BQ,2016-01-03,3273
1253,CORTELYOU RD,BQ,2016-01-04,6157
1254,CORTELYOU RD,BQ,2016-01-05,6137
1255,CORTELYOU RD,BQ,2016-01-06,6504
1256,CORTELYOU RD,BQ,2016-01-07,6499
1257,CORTELYOU RD,BQ,2016-01-08,6528
1258,59 ST COLUMBUS,ABCD1,2016-01-02,30386
1259,59 ST COLUMBUS,ABCD1,2016-01-03,24055
1260,59 ST COLUMBUS,ABCD1,2016-01-04,48459
1261,59 ST COLUMBUS,ABCD1,2016-01-05,50512
1262,59 ST COLUMBUS,ABCD1,2016-01-06,52039
1263,59 ST COLUMBUS,ABCD1,2016-01-07,52379
1264,59 ST COLUMBUS,ABCD1,2016-01-08,48691
1265,METROPOLITAN AV,GL,2016-01-02,7574
1266,METROPOLITAN AV,GL,2016-01-03,6991
1267,METROPOLITAN AV,GL,2016-01-04,8143
1268,METROPOLITAN AV,GL,2016-01-05,8155
1269,METROPOLITAN AV,GL,2016-01-06,8726
1270,METROPOLITAN AV,GL,2016-01-07,8998
1271,METROPOLITAN AV,GL,2016-01-08,7876
1272,WOODHAVEN BLVD,MR,2016-01-02,15674
1273,WOODHAVEN BLVD,MR,2016-01-03,11880
1274,WOODHAVEN BLVD,MR,2016-01-04,22248
1275,WOODHAVEN BLVD,MR,2016-01-05,21976
1276,WOODHAVEN BLVD,MR,2016-01-06,22461
1277,WOODHAVEN BLVD,MR,2016-01-07,22159
1278,WOODHAVEN BLVD,MR,2016-01-08,21224
1279,STEINWAY ST,MR,2016-01-02,9707
1280,STEINWAY ST,MR,2016-01-03,7624
1281,STEINWAY ST,MR,2016-01-04,14188
1282,STEINWAY ST,MR,2016-01-05,14445
1283,STEINWAY ST,MR,2016-01-06,15238
1284,STEINWAY ST,MR,2016-01-07,15454
1285,STEINWAY ST,MR,2016-01-08,15569
1286,WAKEFIELD/241,2,2016-01-02,3270
1287,WAKEFIELD/241,2,2016-01-03,2739
1288,WAKEFIELD/241,2,2016-01-04,5092
1289,WAKEFIELD/241,2,2016-01-05,4966
1290,WAKEFIELD/241,2,2016-01-06,5263
1291,WAKEFIELD/241,2,2016-01-07,5169
1292,WAKEFIELD/241,2,2016-01-08,4961
1293,WESTCHESTER SQ,6,2016-01-02,2773
1294,WESTCHESTER SQ,6,2016-01-03,2102
1295,WESTCHESTER SQ,6,2016-01-04,6691
1296,WESTCHESTER SQ,6,2016-01-05,6406
1297,WESTCHESTER SQ,6,2016-01-06,6975
1298,WESTCHESTER SQ,6,2016-01-07,6919
1299,WESTCHESTER SQ,6,2016-01-08,6780
1300,NEWARK BM BW,1,2016-01-02,6968
1301,NEWARK BM BW,1,2016-01-03,4991
1302,NEWARK BM BW,1,2016-01-04,13969
1303,NEWARK BM BW,1,2016-01-05,13413
1304,NEWARK BM BW,1,2016-01-06,14213
1305,NEWARK BM BW,1,2016-01-07,14454
1306,NEWARK BM BW,1,2016-01-08,12856
1307,88 ST,A,2016-01-02,1
1308,88 ST,A,2016-01-03,1
1309,88 ST,A,2016-01-04,3567
1310,88 ST,A,2016-01-05,3661
1311,88 ST,A,2016-01-06,3731
1312,88 ST,A,2016-01-07,3831
1313,88 ST,A,2016-01-08,3617
1314,155 ST,BD,2016-01-02,2620
1315,155 ST,BD,2016-01-03,2215
1316,155 ST,BD,2016-01-04,3891
1317,155 ST,BD,2016-01-05,3917
1318,155 ST,BD,2016-01-06,4203
1319,155 ST,BD,2016-01-07,4047
1320,155 ST,BD,2016-01-08,3962
1321,SUTPHIN-ARCHER,E,2016-01-02,94786
1322,SUTPHIN-ARCHER,E,2016-01-03,8845
1323,SUTPHIN-ARCHER,E,2016-01-04,7767
1324,SUTPHIN-ARCHER,E,2016-01-05,7081
1325,SUTPHIN-ARCHER,E,2016-01-06,6818
1326,SUTPHIN-ARCHER,E,2016-01-07,7321
1327,SUTPHIN-ARCHER,E,2016-01-08,7170
1328,155 ST,C,2016-01-02,1673
1329,155 ST,C,2016-01-03,1441
1330,155 ST,C,2016-01-04,2536
1331,155 ST,C,2016-01-05,2613
1332,155 ST,C,2016-01-06,2679
1333,155 ST,C,2016-01-07,2696
1334,155 ST,C,2016-01-08,2604
1335,WINTHROP ST,25,2016-01-02,2932
1336,WINTHROP ST,25,2016-01-03,2276
1337,WINTHROP ST,25,2016-01-04,7272
1338,WINTHROP ST,25,2016-01-05,7285
1339,WINTHROP ST,25,2016-01-06,7768
1340,WINTHROP ST,25,2016-01-07,7618
1341,WINTHROP ST,25,2016-01-08,7214
1342,18 ST,1,2016-01-02,4298
1343,18 ST,1,2016-01-03,3100
1344,18 ST,1,2016-01-04,8405
1345,18 ST,1,2016-01-05,8893
1346,18 ST,1,2016-01-06,9119
1347,18 ST,1,2016-01-07,9276
1348,18 ST,1,2016-01-08,8848
1349,HARRISON,1,2016-01-02,3453
1350,HARRISON,1,2016-01-03,2049
1351,HARRISON,1,2016-01-04,7888
1352,HARRISON,1,2016-01-05,7819
1353,HARRISON,1,2016-01-06,8096
1354,HARRISON,1,2016-01-07,8138
1355,HARRISON,1,2016-01-08,7697
1356,4 AV-9 ST,DFGMNR,2016-01-02,2312
1357,4 AV-9 ST,DFGMNR,2016-01-03,1893
1358,4 AV-9 ST,DFGMNR,2016-01-04,3528
1359,4 AV-9 ST,DFGMNR,2016-01-05,3433
1360,4 AV-9 ST,DFGMNR,2016-01-06,3665
1361,4 AV-9 ST,DFGMNR,2016-01-07,3863
1362,4 AV-9 ST,DFGMNR,2016-01-08,3617
1363,ASTORIA BLVD,NQ,2016-01-02,7190
1364,ASTORIA BLVD,NQ,2016-01-03,5726
1365,ASTORIA BLVD,NQ,2016-01-04,11692
1366,ASTORIA BLVD,NQ,2016-01-05,11748
1367,ASTORIA BLVD,NQ,2016-01-06,12677
1368,ASTORIA BLVD,NQ,2016-01-07,12511
1369,ASTORIA BLVD,NQ,2016-01-08,12614
1370,NEWARK HM HE,1,2016-01-02,0
1371,NEWARK HM HE,1,2016-01-03,0
1372,NEWARK HM HE,1,2016-01-04,278
1373,NEWARK HM HE,1,2016-01-05,195
1374,NEWARK HM HE,1,2016-01-06,0
1375,NEWARK HM HE,1,2016-01-07,0
1376,NEWARK HM HE,1,2016-01-08,0
1377,HEWES ST,JM,2016-01-02,1749
1378,HEWES ST,JM,2016-01-03,1710
1379,HEWES ST,JM,2016-01-04,2838
1380,HEWES ST,JM,2016-01-05,2796
1381,HEWES ST,JM,2016-01-06,2995
1382,HEWES ST,JM,2016-01-07,3016
1383,HEWES ST,JM,2016-01-08,2705
1384,PAVONIA/NEWPORT,1,2016-01-02,8846
1385,PAVONIA/NEWPORT,1,2016-01-03,5749
1386,PAVONIA/NEWPORT,1,2016-01-04,15837
1387,PAVONIA/NEWPORT,1,2016-01-05,16031
1388,PAVONIA/NEWPORT,1,2016-01-06,17590
1389,PAVONIA/NEWPORT,1,2016-01-07,17710
1390,PAVONIA/NEWPORT,1,2016-01-08,17129
1391,TOMPKINSVILLE,1,2016-01-02,389
1392,TOMPKINSVILLE,1,2016-01-03,310
1393,TOMPKINSVILLE,1,2016-01-04,710
1394,TOMPKINSVILLE,1,2016-01-05,718
1395,TOMPKINSVILLE,1,2016-01-06,774
1396,TOMPKINSVILLE,1,2016-01-07,789
1397,TOMPKINSVILLE,1,2016-01-08,757
1398,149/GRAND CONC,245,2016-01-02,6250
1399,149/GRAND CONC,245,2016-01-03,5107
1400,149/GRAND CONC,245,2016-01-04,13356
1401,149/GRAND CONC,245,2016-01-05,13410
1402,149/GRAND CONC,245,2016-01-06,14277
1403,149/GRAND CONC,245,2016-01-07,14139
1404,149/GRAND CONC,245,2016-01-08,13763
1405,BAY PKWY,N,2016-01-02,2167
1406,BAY PKWY,N,2016-01-03,1759
1407,BAY PKWY,N,2016-01-04,6629
1408,BAY PKWY,N,2016-01-05,6519
1409,BAY PKWY,N,2016-01-06,6786
1410,BAY PKWY,N,2016-01-07,6840
1411,BAY PKWY,N,2016-01-08,6733
1412,CYPRESS AV,6,2016-01-02,2079
1413,CYPRESS AV,6,2016-01-03,1795
1414,CYPRESS AV,6,2016-01-04,4012
1415,CYPRESS AV,6,2016-01-05,4070
1416,CYPRESS AV,6,2016-01-06,4103
1417,CYPRESS AV,6,2016-01-07,4263
1418,CYPRESS AV,6,2016-01-08,3974
1419,MYRTLE-WILLOUGH,G,2016-01-02,3751
1420,MYRTLE-WILLOUGH,G,2016-01-03,3181
1421,MYRTLE-WILLOUGH,G,2016-01-04,5697
1422,MYRTLE-WILLOUGH,G,2016-01-05,5787
1423,MYRTLE-WILLOUGH,G,2016-01-06,6119
1424,MYRTLE-WILLOUGH,G,2016-01-07,6000
1425,MYRTLE-WILLOUGH,G,2016-01-08,5682
1426,MONTROSE AV,L,2016-01-02,4923
1427,MONTROSE AV,L,2016-01-03,4067
1428,MONTROSE AV,L,2016-01-04,6593
1429,MONTROSE AV,L,2016-01-05,6648
1430,MONTROSE AV,L,2016-01-06,7087
1431,MONTROSE AV,L,2016-01-07,7052
1432,MONTROSE AV,L,2016-01-08,7203
1433,ATL AV-BARCLAY,2345BDNQR,2016-01-02,11947
1434,ATL AV-BARCLAY,2345BDNQR,2016-01-03,9011
1435,ATL AV-BARCLAY,2345BDNQR,2016-01-04,22520
1436,ATL AV-BARCLAY,2345BDNQR,2016-01-05,22166
1437,ATL AV-BARCLAY,2345BDNQR,2016-01-06,22194
1438,ATL AV-BARCLAY,2345BDNQR,2016-01-07,21809
1439,ATL AV-BARCLAY,2345BDNQR,2016-01-08,21771
1440,103 ST,BC,2016-01-02,2588
1441,103 ST,BC,2016-01-03,2157
1442,103 ST,BC,2016-01-04,4247
1443,103 ST,BC,2016-01-05,4520
1444,103 ST,BC,2016-01-06,4675
1445,103 ST,BC,2016-01-07,4686
1446,103 ST,BC,2016-01-08,4319
1447,57 ST,F,2016-01-02,8146
1448,57 ST,F,2016-01-03,6456
1449,57 ST,F,2016-01-04,14569
1450,57 ST,F,2016-01-05,16498
1451,57 ST,F,2016-01-06,15314
1452,57 ST,F,2016-01-07,15705
1453,57 ST,F,2016-01-08,13694
1454,85 ST-FOREST PK,J,2016-01-02,2330
1455,85 ST-FOREST PK,J,2016-01-03,1810
1456,85 ST-FOREST PK,J,2016-01-04,3934
1457,85 ST-FOREST PK,J,2016-01-05,3017
1458,85 ST-FOREST PK,J,2016-01-06,3939
1459,85 ST-FOREST PK,J,2016-01-07,4045
1460,85 ST-FOREST PK,J,2016-01-08,4012
1461,36 ST,MR,2016-01-02,1219
1462,36 ST,MR,2016-01-03,978
1463,36 ST,MR,2016-01-04,4850
1464,36 ST,MR,2016-01-05,4984
1465,36 ST,MR,2016-01-06,5075
1466,36 ST,MR,2016-01-07,5040
1467,36 ST,MR,2016-01-08,4776
1468,3 AV-149 ST,25,2016-01-02,11141
1469,3 AV-149 ST,25,2016-01-03,8213
1470,3 AV-149 ST,25,2016-01-04,20461
1471,3 AV-149 ST,25,2016-01-05,19946
1472,3 AV-149 ST,25,2016-01-06,21298
1473,3 AV-149 ST,25,2016-01-07,21191
1474,3 AV-149 ST,25,2016-01-08,25687
1475,JAMAICA CENTER,EJZ,2016-01-02,18389
1476,JAMAICA CENTER,EJZ,2016-01-03,14365
1477,JAMAICA CENTER,EJZ,2016-01-04,39010
1478,JAMAICA CENTER,EJZ,2016-01-05,37724
1479,JAMAICA CENTER,EJZ,2016-01-06,40419
1480,JAMAICA CENTER,EJZ,2016-01-07,41229
1481,JAMAICA CENTER,EJZ,2016-01-08,41890
1482,59 ST,NQR456,2016-01-02,10830
1483,59 ST,NQR456,2016-01-03,7982
1484,59 ST,NQR456,2016-01-04,17156
1485,59 ST,NQR456,2016-01-05,16463
1486,59 ST,NQR456,2016-01-06,17865
1487,59 ST,NQR456,2016-01-07,17924
1488,59 ST,NQR456,2016-01-08,17447
1489,BROADWAY JCT,ACJLZ,2016-01-02,6850
1490,BROADWAY JCT,ACJLZ,2016-01-03,5473
1491,BROADWAY JCT,ACJLZ,2016-01-04,10155
1492,BROADWAY JCT,ACJLZ,2016-01-05,11415
1493,BROADWAY JCT,ACJLZ,2016-01-06,10932
1494,BROADWAY JCT,ACJLZ,2016-01-07,11167
1495,BROADWAY JCT,ACJLZ,2016-01-08,10976
1496,DELANCEY/ESSEX,FJMZ,2016-01-02,16966
1497,DELANCEY/ESSEX,FJMZ,2016-01-03,14823
1498,DELANCEY/ESSEX,FJMZ,2016-01-04,22959
1499,DELANCEY/ESSEX,FJMZ,2016-01-05,23390
1500,DELANCEY/ESSEX,FJMZ,2016-01-06,25136
1501,DELANCEY/ESSEX,FJMZ,2016-01-07,25645
1502,DELANCEY/ESSEX,FJMZ,2016-01-08,22538
1503,NEREID AV,25,2016-01-02,1853
1504,NEREID AV,25,2016-01-03,1515
1505,NEREID AV,25,2016-01-04,3853
1506,NEREID AV,25,2016-01-05,3759
1507,NEREID AV,25,2016-01-06,3900
1508,NEREID AV,25,2016-01-07,4009
1509,NEREID AV,25,2016-01-08,3829
1510,LIVONIA AV,L,2016-01-02,1669
1511,LIVONIA AV,L,2016-01-03,1393
1512,LIVONIA AV,L,2016-01-04,3342
1513,LIVONIA AV,L,2016-01-05,3107
1514,LIVONIA AV,L,2016-01-06,3397
1515,LIVONIA AV,L,2016-01-07,3506
1516,LIVONIA AV,L,2016-01-08,3281
1517,PELHAM BAY PARK,6,2016-01-02,3569
1518,PELHAM BAY PARK,6,2016-01-03,2769
1519,PELHAM BAY PARK,6,2016-01-04,7092
1520,PELHAM BAY PARK,6,2016-01-05,7094
1521,PELHAM BAY PARK,6,2016-01-06,7404
1522,PELHAM BAY PARK,6,2016-01-07,7410
1523,PELHAM BAY PARK,6,2016-01-08,7343
1524,RIT-MANHATTAN,R,2016-01-02,4216
1525,RIT-MANHATTAN,R,2016-01-03,3164
1526,RIT-MANHATTAN,R,2016-01-04,3337
1527,RIT-MANHATTAN,R,2016-01-05,3062
1528,RIT-MANHATTAN,R,2016-01-06,3413
1529,RIT-MANHATTAN,R,2016-01-07,3448
1530,RIT-MANHATTAN,R,2016-01-08,2868
1531,145 ST,ABCD,2016-01-02,15098
1532,145 ST,ABCD,2016-01-03,12666
1533,145 ST,ABCD,2016-01-04,21165
1534,145 ST,ABCD,2016-01-05,21474
1535,145 ST,ABCD,2016-01-06,22619
1536,145 ST,ABCD,2016-01-07,22848
1537,145 ST,ABCD,2016-01-08,23143
1538,FRANKLIN AV,ACS,2016-01-02,4226
1539,FRANKLIN AV,ACS,2016-01-03,3668
1540,FRANKLIN AV,ACS,2016-01-04,6104
1541,FRANKLIN AV,ACS,2016-01-05,5928
1542,FRANKLIN AV,ACS,2016-01-06,6396
1543,FRANKLIN AV,ACS,2016-01-07,6327
1544,FRANKLIN AV,ACS,2016-01-08,5804
1545,170 ST,4,2016-01-02,5774
1546,170 ST,4,2016-01-03,4651
1547,170 ST,4,2016-01-04,9044
1548,170 ST,4,2016-01-05,8832
1549,170 ST,4,2016-01-06,9572
1550,170 ST,4,2016-01-07,9586
1551,170 ST,4,2016-01-08,9673
1552,231 ST,1,2016-01-02,5805
1553,231 ST,1,2016-01-03,4758
1554,231 ST,1,2016-01-04,9282
1555,231 ST,1,2016-01-05,9145
1556,231 ST,1,2016-01-06,9817
1557,231 ST,1,2016-01-07,10041
1558,231 ST,1,2016-01-08,9776
1559,ELDER AV,6,2016-01-02,4023
1560,ELDER AV,6,2016-01-03,3206
1561,ELDER AV,6,2016-01-04,6658
1562,ELDER AV,6,2016-01-05,6376
1563,ELDER AV,6,2016-01-06,6772
1564,ELDER AV,6,2016-01-07,6839
1565,ELDER AV,6,2016-01-08,6536
1566,SIMPSON ST,25,2016-01-02,5890
1567,SIMPSON ST,25,2016-01-03,4497
1568,SIMPSON ST,25,2016-01-04,9732
1569,SIMPSON ST,25,2016-01-05,9294
1570,SIMPSON ST,25,2016-01-06,9878
1571,SIMPSON ST,25,2016-01-07,10257
1572,SIMPSON ST,25,2016-01-08,9734
1573,BEACH 44 ST,A,2016-01-02,320
1574,BEACH 44 ST,A,2016-01-03,272
1575,BEACH 44 ST,A,2016-01-04,639
1576,BEACH 44 ST,A,2016-01-05,630
1577,BEACH 44 ST,A,2016-01-06,681
1578,BEACH 44 ST,A,2016-01-07,669
1579,BEACH 44 ST,A,2016-01-08,674
1580,BROADWAY,NQ,2016-01-02,8718
1581,BROADWAY,NQ,2016-01-03,6690
1582,BROADWAY,NQ,2016-01-04,12518
1583,BROADWAY,NQ,2016-01-05,12122
1584,BROADWAY,NQ,2016-01-06,12749
1585,BROADWAY,NQ,2016-01-07,12989
1586,BROADWAY,NQ,2016-01-08,13158
1587,JAY ST-METROTEC,R,2016-01-02,1083
1588,JAY ST-METROTEC,R,2016-01-03,912
1589,JAY ST-METROTEC,R,2016-01-04,3197
1590,JAY ST-METROTEC,R,2016-01-05,3088
1591,JAY ST-METROTEC,R,2016-01-06,3070
1592,JAY ST-METROTEC,R,2016-01-07,3184
1593,JAY ST-METROTEC,R,2016-01-08,2976
1594,86 ST,456,2016-01-02,50921
1595,86 ST,456,2016-01-03,36630
1596,86 ST,456,2016-01-04,62779
1597,86 ST,456,2016-01-05,64404
1598,86 ST,456,2016-01-06,66215
1599,86 ST,456,2016-01-07,66101
1600,86 ST,456,2016-01-08,70119
1601,NEWKIRK PLAZA,BQ,2016-01-02,5664
1602,NEWKIRK PLAZA,BQ,2016-01-03,4633
1603,NEWKIRK PLAZA,BQ,2016-01-04,10455
1604,NEWKIRK PLAZA,BQ,2016-01-05,10333
1605,NEWKIRK PLAZA,BQ,2016-01-06,10998
1606,NEWKIRK PLAZA,BQ,2016-01-07,11033
1607,NEWKIRK PLAZA,BQ,2016-01-08,10427
1608,HUNTS POINT AV,6,2016-01-02,5021
1609,HUNTS POINT AV,6,2016-01-03,4106
1610,HUNTS POINT AV,6,2016-01-04,10500
1611,HUNTS POINT AV,6,2016-01-05,10279
1612,HUNTS POINT AV,6,2016-01-06,10929
1613,HUNTS POINT AV,6,2016-01-07,11021
1614,HUNTS POINT AV,6,2016-01-08,10395
1615,CITY HALL,R,2016-01-02,2109
1616,CITY HALL,R,2016-01-03,1464
1617,CITY HALL,R,2016-01-04,5632
1618,CITY HALL,R,2016-01-05,5474
1619,CITY HALL,R,2016-01-06,5857
1620,CITY HALL,R,2016-01-07,6100
1621,CITY HALL,R,2016-01-08,4990
1622,72 ST,BC,2016-01-02,5734
1623,72 ST,BC,2016-01-03,4277
1624,72 ST,BC,2016-01-04,8323
1625,72 ST,BC,2016-01-05,8387
1626,72 ST,BC,2016-01-06,8783
1627,72 ST,BC,2016-01-07,8921
1628,72 ST,BC,2016-01-08,8745
1629,34 ST-PENN STA,ACE,2016-01-02,42917
1630,34 ST-PENN STA,ACE,2016-01-03,34092
1631,34 ST-PENN STA,ACE,2016-01-04,79297
1632,34 ST-PENN STA,ACE,2016-01-05,3227199
1633,34 ST-PENN STA,ACE,2016-01-06,82442
1634,34 ST-PENN STA,ACE,2016-01-07,83061
1635,34 ST-PENN STA,ACE,2016-01-08,77271
1636,BOWLING GREEN,45,2016-01-02,12142
1637,BOWLING GREEN,45,2016-01-03,7903
1638,BOWLING GREEN,45,2016-01-04,33151
1639,BOWLING GREEN,45,2016-01-05,32886
1640,BOWLING GREEN,45,2016-01-06,33809
1641,BOWLING GREEN,45,2016-01-07,33992
1642,BOWLING GREEN,45,2016-01-08,32028
1643,JACKSON AV,25,2016-01-02,3220
1644,JACKSON AV,25,2016-01-03,2550
1645,JACKSON AV,25,2016-01-04,5850
1646,JACKSON AV,25,2016-01-05,5675
1647,JACKSON AV,25,2016-01-06,6027
1648,JACKSON AV,25,2016-01-07,6067
1649,JACKSON AV,25,2016-01-08,5791
1650,57 ST-7 AV,NQR,2016-01-02,12997
1651,57 ST-7 AV,NQR,2016-01-03,10183
1652,57 ST-7 AV,NQR,2016-01-04,20247
1653,57 ST-7 AV,NQR,2016-01-05,17076
1654,57 ST-7 AV,NQR,2016-01-06,21639
1655,57 ST-7 AV,NQR,2016-01-07,22138
1656,57 ST-7 AV,NQR,2016-01-08,27544
1657,74 ST-BROADWAY,7EFMR,2016-01-02,3014
1658,74 ST-BROADWAY,7EFMR,2016-01-03,2645
1659,74 ST-BROADWAY,7EFMR,2016-01-04,3251
1660,74 ST-BROADWAY,7EFMR,2016-01-05,2954
1661,74 ST-BROADWAY,7EFMR,2016-01-06,3276
1662,74 ST-BROADWAY,7EFMR,2016-01-07,3256
1663,74 ST-BROADWAY,7EFMR,2016-01-08,3280
1664,SUTPHIN-ARCHER,EJZ,2016-01-02,14684
1665,SUTPHIN-ARCHER,EJZ,2016-01-03,13501
1666,SUTPHIN-ARCHER,EJZ,2016-01-04,24332
1667,SUTPHIN-ARCHER,EJZ,2016-01-05,23477
1668,SUTPHIN-ARCHER,EJZ,2016-01-06,24374
1669,SUTPHIN-ARCHER,EJZ,2016-01-07,24600
1670,SUTPHIN-ARCHER,EJZ,2016-01-08,23692
1671,HIGH ST,AC,2016-01-02,6360
1672,HIGH ST,AC,2016-01-03,4446
1673,HIGH ST,AC,2016-01-04,7347
1674,HIGH ST,AC,2016-01-05,7291
1675,HIGH ST,AC,2016-01-06,7765
1676,HIGH ST,AC,2016-01-07,7884
1677,HIGH ST,AC,2016-01-08,7671
1678,PARSONS BLVD,F,2016-01-02,3926
1679,PARSONS BLVD,F,2016-01-03,3427
1680,PARSONS BLVD,F,2016-01-04,6584
1681,PARSONS BLVD,F,2016-01-05,6481
1682,PARSONS BLVD,F,2016-01-06,6870
1683,PARSONS BLVD,F,2016-01-07,6817
1684,PARSONS BLVD,F,2016-01-08,6776
1685,MOSHOLU PKWY,4,2016-01-02,4700
1686,MOSHOLU PKWY,4,2016-01-03,3899
1687,MOSHOLU PKWY,4,2016-01-04,9013
1688,MOSHOLU PKWY,4,2016-01-05,8896
1689,MOSHOLU PKWY,4,2016-01-06,9508
1690,MOSHOLU PKWY,4,2016-01-07,9567
1691,MOSHOLU PKWY,4,2016-01-08,8848
1692,FLUSHING-MAIN,7,2016-01-02,37514
1693,FLUSHING-MAIN,7,2016-01-03,29789
1694,FLUSHING-MAIN,7,2016-01-04,57490
1695,FLUSHING-MAIN,7,2016-01-05,56004
1696,FLUSHING-MAIN,7,2016-01-06,59632
1697,FLUSHING-MAIN,7,2016-01-07,59933
1698,FLUSHING-MAIN,7,2016-01-08,59716
1699,FT HAMILTON PKY,D,2016-01-02,1912
1700,FT HAMILTON PKY,D,2016-01-03,2037
1701,FT HAMILTON PKY,D,2016-01-04,4423
1702,FT HAMILTON PKY,D,2016-01-05,4439
1703,FT HAMILTON PKY,D,2016-01-06,4642
1704,FT HAMILTON PKY,D,2016-01-07,4579
1705,FT HAMILTON PKY,D,2016-01-08,4186
1706,BEACH 105 ST,AS,2016-01-02,77
1707,BEACH 105 ST,AS,2016-01-03,46
1708,BEACH 105 ST,AS,2016-01-04,296
1709,BEACH 105 ST,AS,2016-01-05,284
1710,BEACH 105 ST,AS,2016-01-06,285
1711,BEACH 105 ST,AS,2016-01-07,284
1712,BEACH 105 ST,AS,2016-01-08,287
1713,MIDDLETOWN RD,6,2016-01-02,762
1714,MIDDLETOWN RD,6,2016-01-03,632
1715,MIDDLETOWN RD,6,2016-01-04,2144
1716,MIDDLETOWN RD,6,2016-01-05,2125
1717,MIDDLETOWN RD,6,2016-01-06,2149
1718,MIDDLETOWN RD,6,2016-01-07,2183
1719,MIDDLETOWN RD,6,2016-01-08,2065
1720,104 ST,JZ,2016-01-02,1175
1721,104 ST,JZ,2016-01-03,996
1722,104 ST,JZ,2016-01-04,2259
1723,104 ST,JZ,2016-01-05,1440
1724,104 ST,JZ,2016-01-06,2276
1725,104 ST,JZ,2016-01-07,2354
1726,104 ST,JZ,2016-01-08,2808
1727,NEW UTRECHT AV,ND,2016-01-02,4035
1728,NEW UTRECHT AV,ND,2016-01-03,3434
1729,NEW UTRECHT AV,ND,2016-01-04,5644
1730,NEW UTRECHT AV,ND,2016-01-05,5552
